,Unnamed: 0.1,Unnamed: 0.1.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
9,2269,2269,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
        (zum Kasper)",0,21,stage_direction,3,11,inner_speech,,#johann,826.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
10,2270,2270,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Nu, Herr Meister, haben Sie auf die alte Brandweinmirl schon vergeßen?",0,78,character_speech,3,11,,"
       Johann.
      ",#johann,826.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
11,2271,2271,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"– Sehen Sie mich recht an, hab’ ich nicht so etwas in meiner Schweinslarve, das ihr gleicht?",79,171,character_speech,3,11,,"
       Johann.
      ",#johann,826.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
12,2272,2272,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Doch izt ist der Spaß aus, izt kann ich’s schon sagen: die Brandweinmirl – war ich.",172,255,character_speech,3,11,,"
       Johann.
      ",#johann,826.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,kasperl,KK
13,2273,2273,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Ei, du tausendfikerment!",0,32,character_speech,3,11,,"
       Kasper.
      ",#kasper,827.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
14,2274,2274,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Hab mir’s gleich denckt, daß da Spitzbüberei darunter steckt, was thuts?",33,105,character_speech,3,11,,"
       Kasper.
      ",#kasper,827.0,UNKNOWN,anger,negative,emotions of rejection,kasperl,KK
15,2275,2275,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,der Pfifferling ist doch gut ausgefallen.,106,147,character_speech,3,11,,"
       Kasper.
      ",#kasper,827.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
16,2276,2276,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,Es ist seiner Excellenz dem Herrn Fourierschüz verziehen.,148,205,character_speech,3,11,,"
       Kasper.
      ",#kasper,827.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
17,2277,2277,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Genug davon.",0,20,character_speech,3,11,,"
       Johann.
      ",#johann,828.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
18,2278,2278,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Mich freut es, daß ich Sie alle so glüklich, lustig und zufrieden um mich herum sehe, und daß meine Wenigkeit dazu etwas beigetragen hat.",21,158,character_speech,3,11,,"
       Johann.
      ",#johann,828.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
19,2279,2279,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Der hochansehnliche Meister Knieriem mit seinen erhabenen Federschmuck soll sich’s merken: – daß, wenn ein Ehmann einmal dazu bestimmt ist, bethört zu werden, derselbe sich lieber geduldig in das Joch des Schicksals beugen soll!",159,387,character_speech,3,11,,"
       Johann.
      ",#johann,828.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,kasperl,KK
20,2280,2280,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,denn vor Weiberlist schüzt weder schlaflose Wachsamkeit noch die heftigste Eifersucht.,388,474,character_speech,3,11,,"
       Johann.
      ",#johann,828.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
21,2281,2281,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,– Wir sind allzeit die Betrogenen.,475,509,character_speech,3,11,,"
       Johann.
      ",#johann,828.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
22,2282,2282,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
      Ende des Lustspiels.",0,27,stage_direction,3,11,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
0,1180,1180,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
      (Die Bühne verwandelt sich in einen freyen, angenehmen Platz.",0,68,stage_direction,2,25,pre_speech,,,,,joy,positive,emotions of pleasure,kasperl,KK
1,1181,1181,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"Im Hintergrund ist eine Allee von Obstbäumen, vor denenselben Bogengänge mit grünen Lauben und Blumen geziert.",69,179,stage_direction,2,25,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
2,1182,1182,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,In der Mitte ein Mayenbaum.,180,207,stage_direction,2,25,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
3,1183,1183,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,– Der ganze Zug beginnt – alle haben grüne Kränze – zwey Mädchen bringen an einem rothen Band 2 weise Lämmer mit Blumen und Bändern geziert.),208,349,stage_direction,2,25,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
4,1184,1184,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
      Einzugschor.",0,19,stage_direction,2,25,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
5,1185,1185,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       
        Auf lustig und fröhlich
       
       
        Zum Tanze herbey,
       
       
        Wie lieblich, wie seelig –
       
       
        Ist uns nicht der May –
       
       
        Wie blühen die Bäume,
       
       
        Schön ist die Natur,
       
       
        Welch Seegen in Keimen
       
       
        Auf grünender Flur.",0,363,character_speech,2,25,,"
       Alle.
      ",#einzugschor,504.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
6,1186,1186,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,Auf lustig ec.,388,402,character_speech,2,25,,"
       Alle.
      ",#einzugschor,504.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
7,1187,1187,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
      da Capo.",0,15,stage_direction,2,25,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
8,1188,1188,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       (stürzt herein zu des Grafen Füßen)",0,43,stage_direction,2,25,speech_part,,#thomas,505.0,UNKNOWN,fear,negative,emotions of anxiety,kasperl,KK
9,1189,1189,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Ach gnädiger Herr!",0,26,character_speech,2,25,,"
       Thomas.
      ",#thomas,505.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
10,1190,1190,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Was ist gesehn?",0,23,character_speech,2,25,,"
       Graf.
      ",#graf,506.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
11,1191,1191,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,[!],24,27,character_speech,2,25,,"
       Graf.
      ",#graf,506.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
12,1192,1192,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Ich bin betrogen – –",0,28,character_speech,2,25,,"
       Thomas.
      ",#thomas,507.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
13,1193,1193,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Nicht betrogen – Nein –",0,31,character_speech,2,25,,"
       Graf.
      ",#graf,508.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
14,1194,1194,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
        (zeigt ihm die Schrift)",0,32,stage_direction,2,25,inner_speech,,#graf,508.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
15,1195,1195,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Ein Paar – sollen diese beyde seyn.",0,43,character_speech,2,25,,"
       Graf.
      ",#graf,508.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
16,1196,1196,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,–,44,45,character_speech,2,25,,"
       Graf.
      ",#graf,508.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
17,1197,1197,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
      (Röschen und Christl – Kasperl und Gretl zu den Füssen des Grafen.",0,73,stage_direction,2,25,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
18,1198,1198,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,Sie bekränzen Sophien unter dem Chor.),74,112,stage_direction,2,25,pre_speech,,,,,"admiration, reverence",positive,emotions of affection,kasperl,KK
19,1199,1199,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
      Final Chor.",0,18,stage_direction,2,25,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
20,1200,1200,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       
        Auf lustig und fröhlich –
       
       
        Zum Tanze herbey.",0,84,character_speech,2,25,,"
       Final Chor.
      ",#finalchor,509.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
21,1201,1201,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"Wie lieblich, wie seelig
       
       
        Ist uns nicht der May –
       
       
        Wie blühen die Bäume,
       
       
        Schön ist die Natur,
       
       
        Welch Seegen im Keimen
       
       
        Auf grünender Flur,
       
       
        Auf lustig und Fröhlich
       
       
        Zum Tanze herbey
       
       
        Wie lieblich, wie seelig
       
       
        Ist uns nicht der May.",109,548,character_speech,2,25,,"
       Final Chor.
      ",#finalchor,509.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
22,1202,1202,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
      Nach dem Chor beginnt ein lustiger Tanz – Sie machen zerschiedene Figuren mit ihren Maystöcken, springen über die Lämmchen – und so fällt unter einer angenehmen Gruppe der Vorhang.",0,187,stage_direction,2,25,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
23,1203,1203,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
      Ende des Singspiels.",0,27,stage_direction,2,25,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
0,785,785,Kasperl/Hensler_Marionettenbude_korr.csv,"
      Vorige.",0,14,stage_direction,2,19,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
1,786,786,Kasperl/Hensler_Marionettenbude_korr.csv,Finchel.,15,23,stage_direction,2,19,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
2,787,787,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Aus der Stadt kömmt die Staffete,
       
       
        An Sie, gnädiger Herr!",0,97,character_speech,2,19,,"
       Finchel.
      ",#finchel,270.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
3,788,788,Kasperl/Hensler_Marionettenbude_korr.csv,"
       (beis.)",0,15,stage_direction,2,19,speech_part,,#graf,271.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
4,789,789,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Das Looß der grossen Lotterie
       
       
        Gehöret mein fürwahr.",0,92,character_speech,2,19,,"
       Graf.
      ",#graf,271.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
5,790,790,Kasperl/Hensler_Marionettenbude_korr.csv,zum Impr.,127,136,character_speech,2,19,,"
       Graf.
      ",#graf,271.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
6,791,791,Kasperl/Hensler_Marionettenbude_korr.csv,Milchbrüderchen!,154,170,character_speech,2,19,,"
       Graf.
      ",#graf,271.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
7,792,792,Kasperl/Hensler_Marionettenbude_korr.csv,"dieß schenck’ ich dir
       
       
        Als meinem Impressar.",171,238,character_speech,2,19,,"
       Graf.
      ",#graf,271.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
8,793,793,Kasperl/Hensler_Marionettenbude_korr.csv,"
       (außer sich vor Freude.)",0,32,stage_direction,2,19,speech_part,,#impressar,272.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
9,794,794,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Wohl mir!",0,26,character_speech,2,19,,"
       Impressar.
      ",#impressar,272.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
10,795,795,Kasperl/Hensler_Marionettenbude_korr.csv,nun ist mein Glück gemacht!,27,54,character_speech,2,19,,"
       Impressar.
      ",#impressar,272.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
11,796,796,Kasperl/Hensler_Marionettenbude_korr.csv,"Der Tag hat Freude mir gebracht;
       
       
        War gestern noch ein armer Narr,
       
       
        Der Glücklichste bin ich fürwahr –
       
       
        Ha!",79,255,character_speech,2,19,,"
       Impressar.
      ",#impressar,272.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
12,797,797,Kasperl/Hensler_Marionettenbude_korr.csv,"wär’ das gnäd’ge Publikum,
       
       
        Mit uns zufrieden um und um –
       
       
        Wir wollten heut beym Gläschen Wein,
       
       
        Auf aller Wohlseyn uns erfreun –",256,454,character_speech,2,19,,"
       Impressar.
      ",#impressar,272.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
13,798,798,Kasperl/Hensler_Marionettenbude_korr.csv,"
      (Alle schwingen die Hüte,) (tanzen und jubeln.)",0,54,stage_direction,2,19,pre_speech,,,,,joy,positive,emotions of pleasure,kasperl,KK
14,799,799,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Wir wollten heut beym Gläschen Wein,
       
       
        Auf Aller Wohlseyn uns erfreun;
       
       
        Hoch lebe Alles um und um,
       
       
        Vivat das gnäd’ge Publikum!",0,212,character_speech,2,19,,"
       Schluß Chor.
      ",#schluss_chor,273.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
15,800,800,Kasperl/Hensler_Marionettenbude_korr.csv,"
      Ende des Singspiels.",0,27,stage_direction,2,19,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
0,1616,1616,Kasperl/Hensler_Alles_weis.csv,"
      Vorige alle.",0,19,stage_direction,4,16,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
1,1617,1617,Kasperl/Hensler_Alles_weis.csv,Bergknappen.,20,32,stage_direction,4,16,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
2,1618,1618,Kasperl/Hensler_Alles_weis.csv,"
        (zum Grafen bittend)",0,29,stage_direction,4,16,inner_speech,,#kasper,569.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
3,1619,1619,Kasperl/Hensler_Alles_weis.csv,"
       Aber Euer Gnaden!",0,25,character_speech,4,16,,"
       KASPER.
      ",#kasper,569.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
4,1620,1620,Kasperl/Hensler_Alles_weis.csv,"nur piano, es ist mir nur wegen den bösen Leuten.",26,75,character_speech,4,16,,"
       KASPER.
      ",#kasper,569.0,UNKNOWN,fear,negative,emotions of anxiety,kasperl,KK
5,1621,1621,Kasperl/Hensler_Alles_weis.csv,"
       Also, piano!",0,20,character_speech,4,16,,"
       GRAF.
      ",#graf,570.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
6,1622,1622,Kasperl/Hensler_Alles_weis.csv,piano!,21,27,character_speech,4,16,,"
       GRAF.
      ",#graf,570.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
7,1623,1623,Kasperl/Hensler_Alles_weis.csv,"
       Und nur recht traurig, traurig –",0,40,character_speech,4,16,,"
       KASPER.
      ",#kasper,571.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
8,1624,1624,Kasperl/Hensler_Alles_weis.csv,"
       Adagio!",0,15,character_speech,4,16,,"
       GRAF.
      ",#graf,572.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
9,1625,1625,Kasperl/Hensler_Alles_weis.csv,"
      (Sie kommen paar und paar, unter einem traurenden Adagio herein, die andern setzen sich, Kasper hat Liserl an der Hand – dieses Adagio wird 3 – 4 mal wiederholt, und immer hurtiger und lustiger gespielt, bis es zuletzt ein steyrischer Tanz wird, die Musik wirkt in alle Anwesende, sie fangen an mit den Knöpfen zu niken, und mit den Füssen zu treppeln.",0,359,stage_direction,4,16,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
10,1626,1626,Kasperl/Hensler_Alles_weis.csv,Kasper,360,366,stage_direction,4,16,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
11,1627,1627,Kasperl/Hensler_Alles_weis.csv,"
      steht auf, nimmt Lischen, rufft immer piano!",0,51,stage_direction,4,16,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
12,1628,1628,Kasperl/Hensler_Alles_weis.csv,"tanzt mit ihr, der Jäger nimmt des Kaspers Frau, die Uebrigen tanzen auch.",52,126,stage_direction,4,16,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
13,1629,1629,Kasperl/Hensler_Alles_weis.csv,"Sie tanzen – die Musikanten spielen den steyrischen Tanz ganz langsam – wie sie einigemal herumgetanzt haben, – ruft Kasper.)",127,252,stage_direction,4,16,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
14,1630,1630,Kasperl/Hensler_Alles_weis.csv,–,253,254,stage_direction,4,16,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
15,1631,1631,Kasperl/Hensler_Alles_weis.csv,"
       Ein Bissel ist es halt doch zu traurig – um’n halben Takt hurtiger.",0,75,character_speech,4,16,,"
       KASPER.
      ",#kasper,573.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
16,1632,1632,Kasperl/Hensler_Alles_weis.csv,"
      (Sie spielen hurtiger – und tanzen – nach einer Pause.)",0,62,stage_direction,4,16,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
17,1633,1633,Kasperl/Hensler_Alles_weis.csv,"
       Jezt ists schon ein Teufel – frisch drauf los –",0,55,character_speech,4,16,,"
       KASPER.
      ",#kasper,574.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
18,1634,1634,Kasperl/Hensler_Alles_weis.csv,"
      (Sie tanzen eine Zeitlang fort – Kasper läßt Lischen, der Jäger des Kaspers Frau los – endlich fällt ihm seine Frau statt Lischen in die Arme, und der Jäger tauscht mit seiner Braut, Kasper merkt den Irrthum – hält still.)",0,229,stage_direction,4,16,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
19,1635,1635,Kasperl/Hensler_Alles_weis.csv,"
       Wie bin denn ich einmal zu der Frau Gräfin gekommen –",0,61,character_speech,4,16,,"
       KASPER.
      ",#kasper,575.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
20,1636,1636,Kasperl/Hensler_Alles_weis.csv,"
      (Die Bekermeisterin entschleiert sich, Kasper entsetzt sich – zittert.)",0,78,stage_direction,4,16,pre_speech,,,,,fear,negative,emotions of anxiety,kasperl,KK
21,1637,1637,Kasperl/Hensler_Alles_weis.csv,"
       Sa – Sa – Salerl – bist du es?",0,38,character_speech,4,16,,"
       KASPER.
      ",#kasper,576.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
22,1638,1638,Kasperl/Hensler_Alles_weis.csv,–,39,40,character_speech,4,16,,"
       KASPER.
      ",#kasper,576.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
23,1639,1639,Kasperl/Hensler_Alles_weis.csv,"
       Sie.",0,12,character_speech,4,16,,"
       KASPER.
      ",#kasper,576.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
